fov,sep,width,vel,dps,foot,,,,,,,,
2.7,1563,4104.044,120,48,76.9362,,,,,,,,
2.7,1565,4100.995,120,48,77.0802,,,,,,,,
2.7,1567,4097.939,120,48,77.2245,,,,,,,,
2.7,1569,4094.876,120,48,77.3689,,,,,,,,
2.7,1571,4091.808,120,48,77.5135,,,,,,,,
2.7,1573,4088.733,120,48,77.6583,,,,,,,,
2.7,1575,4085.653,120,48,77.8033,,,,,,,,
2.7,1577,4082.565,120,48,77.9486,,,,,,,,
2.7,1579,4079.472,120,48,78.094,,,,,,,,
2.7,1581,4076.373,120,48,78.2396,,,,,,,,
2.7,1583,4073.267,115,46,78.3854,,,,,,,,
2.7,1585,4070.154,115,46,78.5313,,,,,,,,
2.7,1587,4067.036,120,46,78.562,,,,,,,,
2.7,1589,4063.911,120,46,78.7084,,,,,,,,
2.7,1591,4060.78,120,46,78.8549,,,,,,,,
2.7,1593,4057.642,120,46,79.0017,,,,,,,,
2.7,1595,4054.498,120,46,79.1486,,,,,,,,
2.7,1597,4051.348,120,46,79.2957,,,,,,,,
2.7,1599,4048.191,120,46,79.4431,,,,,,,,
2.7,1601,4045.028,120,48,79.7063,,,,,,,,
2.7,1603,4041.859,125,48,79.7431,,,,,,,,
2.7,1605,4038.683,125,48,79.891,,,,,,,,
2.7,1607,4035.5,125,48,80.0392,,,,,,,,
2.7,1609,4032.311,125,48,80.1875,,,,,,,,
2.7,1611,4029.116,125,48,80.336,,,,,,,,
2.7,1613,4025.914,130,48,80.3737,,,,,,,,
2.7,1615,4022.705,130,48,80.5226,,,,,,,,
2.7,1617,4019.49,130,48,80.6716,,,,,,,,
2.7,1619,4016.269,130,48,80.8209,,,,,,,,
2.7,1621,4013.04,130,48,80.9704,,,,,,,,
2.7,1623,4009.806,130,48,81.12,,,,,,,,
2.7,1625,4006.564,130,48,81.2699,,,,,,,,
2.7,1627,4003.316,130,48,81.4199,,,,,,,,
2.7,1629,4000.062,130,48,81.5702,,,,,,,,
2.7,1631,3996.8,130,48,81.7206,,,,,,,,
2.7,1633,3993.532,130,48,81.8713,,,,,,,,
2.7,1635,3990.258,130,48,82.0221,,,,,,,,
2.7,1637,3986.976,130,48,82.1731,,,,,,,,
2.7,1639,3983.688,135,48,82.2132,,,,,,,,
2.7,1641,3980.394,125,46,82.4661,,,,,,,,
2.7,1643,3977.092,130,46,82.5017,,,,,,,,
2.7,1645,3973.784,130,46,82.6535,,,,,,,,
2.7,1647,3970.469,130,46,82.8055,,,,,,,,
2.7,1649,3967.147,130,46,82.9577,,,,,,,,
2.7,1651,3963.818,130,46,83.1101,,,,,,,,
2.7,1653,3960.482,130,46,83.2627,,,,,,,,
2.7,1655,3957.14,130,46,83.4155,,,,,,,,
2.7,1657,3953.791,130,48,83.6943,,,,,,,,
2.7,1659,3950.435,135,48,83.7361,,,,,,,,
2.7,1661,3947.071,135,48,83.8895,,,,,,,,
2.7,1663,3943.701,135,48,84.0431,,,,,,,,
2.7,1665,3940.324,140,48,84.0855,,,,,,,,
2.7,1667,3936.941,140,48,84.2395,,,,,,,,
2.7,1669,3933.55,140,48,84.3936,,,,,,,,
2.7,1671,3930.152,140,48,84.548,,,,,,,,
2.7,1673,3926.747,140,48,84.7026,,,,,,,,
2.7,1675,3923.335,140,48,84.8573,,,,,,,,
2.7,1677,3919.916,140,48,85.0123,,,,,,,,
2.7,1679,3916.49,140,48,85.1674,,,,,,,,
2.7,1681,3913.057,140,48,85.3228,,,,,,,,
2.7,1683,3909.616,140,48,85.4783,,,,,,,,
2.7,1685,3906.169,140,48,85.634,,,,,,,,
2.7,1687,3902.715,140,48,85.79,,,,,,,,
2.7,1689,3899.253,140,48,85.9461,,,,,,,,
2.7,1691,3895.784,140,48,86.1025,,,,,,,,
2.7,1693,3892.308,140,48,86.259,,,,,,,,
2.7,1695,3888.825,140,48,86.4157,,,,,,,,
2.7,1697,3885.334,140,46,86.437,,,,,,,,
2.7,1699,3881.836,140,46,86.5941,,,,,,,,
2.7,1701,3878.331,140,46,86.7514,,,,,,,,
2.7,1703,3874.819,140,46,86.9089,,,,,,,,
2.7,1705,3871.299,140,46,87.0667,,,,,,,,
2.7,1707,3867.772,140,46,87.2246,,,,,,,,
2.7,1709,3864.238,140,46,87.3827,,,,,,,,
2.7,1711,3860.696,140,48,87.6767,,,,,,,,
2.7,1713,3857.147,140,48,87.8352,,,,,,,,
2.7,1715,3853.59,140,48,87.9939,,,,,,,,
2.7,1717,3850.026,140,48,88.1528,,,,,,,,
2.7,1719,3846.455,140,48,88.3119,,,,,,,,
2.7,1721,3842.876,140,48,88.4712,,,,,,,,
2.7,1723,3839.289,140,48,88.6307,,,,,,,,
2.7,1725,3835.695,140,48,88.7904,,,,,,,,
2.7,1727,3832.094,140,48,88.9503,,,,,,,,
2.7,1729,3828.484,140,48,89.1104,,,,,,,,
2.7,1731,3824.868,140,48,89.2707,,,,,,,,
2.7,1733,3821.243,140,48,89.4312,,,,,,,,
2.7,1735,3817.611,140,48,89.5919,,,,,,,,
2.7,1737,3813.972,140,48,89.7528,,,,,,,,
2.7,1739,3810.325,140,48,89.9139,,,,,,,,
2.7,1741,3806.67,140,48,90.0752,,,,,,,,
2.7,1743,3803.007,140,48,90.2367,,,,,,,,
2.7,1745,3799.336,140,48,90.3983,,,,,,,,
2.7,1747,3795.658,140,48,90.5602,,,,,,,,
2.7,1749,3791.972,140,46,90.5868,,,,,,,,
2.7,1751,3788.278,140,46,90.7491,,,,,,,,
2.7,1753,3784.577,140,46,90.9116,,,,,,,,
2.7,1755,3780.867,140,46,91.0743,,,,,,,,
2.7,1757,3777.15,140,46,91.2372,,,,,,,,
2.7,1759,3773.425,140,46,91.4002,,,,,,,,
2.7,1761,3769.691,140,46,91.5635,,,,,,,,
2.7,1763,3765.95,140,48,91.8624,,,,,,,,
2.7,1765,3762.201,140,48,92.0261,,,,,,,,
2.7,1767,3758.444,140,48,92.19,,,,,,,,
2.7,1769,3754.679,140,48,92.354,,,,,,,,
2.7,1771,3750.906,140,48,92.5183,,,,,,,,
2.7,1773,3747.124,140,48,92.6828,,,,,,,,
2.7,1775,3743.335,140,48,92.8474,,,,,,,,
2.7,1777,3739.538,140,48,93.0123,,,,,,,,
2.7,1779,3735.732,140,48,93.1773,,,,,,,,
2.7,1781,3731.918,140,48,93.3426,,,,,,,,
2.7,1783,3728.096,140,48,93.5081,,,,,,,,
2.7,1785,3724.266,140,48,93.6737,,,,,,,,
2.7,1787,3720.428,140,48,93.8396,,,,,,,,
2.7,1789,3716.581,140,48,94.0056,,,,,,,,
2.7,1791,3712.726,140,48,94.1719,,,,,,,,
2.7,1793,3708.863,140,48,94.3384,,,,,,,,
2.7,1795,3704.991,140,48,94.505,,,,,,,,
2.7,1797,3701.111,140,48,94.6719,,,,,,,,
2.7,1799,3697.222,140,46,94.7039,,,,,,,,
2.7,1801,3693.325,140,46,94.8712,,,,,,,,
2.7,1803,3689.42,140,46,95.0387,,,,,,,,
2.7,1805,3685.506,140,46,95.2064,,,,,,,,
2.7,1807,3681.584,140,46,95.3743,,,,,,,,
2.7,1809,3677.653,140,46,95.5423,,,,,,,,
2.7,1811,3673.714,140,46,95.7106,,,,,,,,
2.7,1813,3669.766,140,48,96.0139,,,,,,,,
2.7,1815,3665.809,140,48,96.1825,,,,,,,,
2.7,1817,3661.844,140,48,96.3514,,,,,,,,
2.7,1819,3657.87,140,48,96.5204,,,,,,,,
2.7,1821,3653.887,140,48,96.6897,,,,,,,,
2.7,1823,3649.896,140,48,96.8591,,,,,,,,
2.7,1825,3645.896,140,48,97.0288,,,,,,,,
2.7,1827,3641.887,140,48,97.1986,,,,,,,,
2.7,1829,3637.869,140,48,97.3687,,,,,,,,
2.7,1831,3633.843,140,48,97.5389,,,,,,,,
2.7,1833,3629.807,140,48,97.7093,,,,,,,,
2.7,1835,3625.763,140,48,97.88,,,,,,,,
2.7,1837,3621.71,140,48,98.0508,,,,,,,,
2.7,1839,3617.647,140,48,98.2219,,,,,,,,
2.7,1841,3613.576,140,48,98.3931,,,,,,,,
2.7,1843,3609.496,140,48,98.5646,,,,,,,,
2.7,1845,3605.407,140,48,98.7362,,,,,,,,
2.7,1847,3601.308,140,48,98.9081,,,,,,,,
2.7,1849,3597.201,140,46,98.9461,,,,,,,,
2.7,1851,3593.084,140,46,99.1184,,,,,,,,
2.7,1853,3588.958,140,46,99.2909,,,,,,,,
2.7,1855,3584.823,140,46,99.4635,,,,,,,,
2.7,1857,3580.679,140,46,99.6364,,,,,,,,
2.7,1859,3576.525,140,46,99.8095,,,,,,,,
2.7,1861,3572.362,140,44,99.8369,,,,,,,,
2.7,1863,3568.19,140,48,100.2901,,,,,,,,
2.7,1865,3564.009,140,48,100.4637,,,,,,,,
2.7,1867,3559.818,140,48,100.6376,,,,,,,,
2.7,1869,3555.617,140,48,100.8116,,,,,,,,
2.7,1871,3551.407,140,48,100.9859,,,,,,,,
2.7,1873,3547.188,140,48,101.1603,,,,,,,,
2.7,1875,3542.959,140,48,101.335,,,,,,,,
2.7,1877,3538.72,140,48,101.5098,,,,,,,,
2.7,1879,3534.472,140,48,101.6849,,,,,,,,
2.7,1881,3530.214,140,48,101.8601,,,,,,,,
2.7,1883,3525.947,140,48,102.0356,,,,,,,,
2.7,1885,3521.67,140,48,102.2113,,,,,,,,
2.7,1887,3517.383,140,48,102.3871,,,,,,,,
2.7,1889,3513.086,140,48,102.5632,,,,,,,,
2.7,1891,3508.779,140,48,102.7394,,,,,,,,
2.7,1893,3504.463,140,48,102.9159,,,,,,,,
2.7,1895,3500.137,140,48,103.0926,,,,,,,,
2.7,1897,3495.8,140,46,103.1367,,,,,,,,
2.7,1899,3491.454,140,46,103.3138,,,,,,,,
2.7,1901,3487.098,140,46,103.4911,,,,,,,,
2.7,1903,3482.732,140,46,103.6687,,,,,,,,
2.7,1905,3478.356,140,46,103.8464,,,,,,,,
2.7,1907,3473.969,140,44,103.8798,,,,,,,,
2.7,1909,3469.572,140,44,104.058,,,,,,,,
2.7,1911,3465.166,140,48,104.5131,,,,,,,,
2.7,1913,3460.749,140,48,104.6916,,,,,,,,
2.7,1915,3456.321,140,48,104.8703,,,,,,,,
2.7,1917,3451.884,140,48,105.0492,,,,,,,,
2.7,1919,3447.436,140,48,105.2283,,,,,,,,
2.7,1921,3442.977,140,48,105.4075,,,,,,,,
2.7,1923,3438.509,140,48,105.587,,,,,,,,
2.7,1925,3434.029,140,48,105.7667,,,,,,,,
2.7,1927,3429.539,140,48,105.9466,,,,,,,,
2.7,1929,3425.039,140,48,106.1267,,,,,,,,
2.7,1931,3420.528,140,48,106.307,,,,,,,,
2.7,1933,3416.007,140,48,106.4875,,,,,,,,
2.7,1935,3411.474,140,48,106.6682,,,,,,,,
2.7,1937,3406.931,140,48,106.8491,,,,,,,,
2.7,1939,3402.378,140,48,107.0302,,,,,,,,
2.7,1941,3397.813,140,48,107.2115,,,,,,,,
2.7,1943,3393.238,140,48,107.393,,,,,,,,
2.7,1945,3388.651,140,46,107.4436,,,,,,,,
2.7,1947,3384.054,140,46,107.6256,,,,,,,,
2.7,1949,3379.446,140,46,107.8078,,,,,,,,
2.7,1951,3374.826,140,44,107.8474,,,,,,,,
2.7,1953,3370.196,140,44,108.0301,,,,,,,,
2.7,1955,3365.554,140,44,108.213,,,,,,,,
2.7,1957,3360.902,140,48,108.6693,,,,,,,,
2.7,1959,3356.238,140,48,108.8524,,,,,,,,
2.7,1961,3351.563,140,48,109.0357,,,,,,,,
2.7,1963,3346.876,140,48,109.2193,,,,,,,,
2.7,1965,3342.178,140,48,109.403,,,,,,,,
2.7,1967,3337.469,140,48,109.5869,,,,,,,,
2.7,1969,3332.749,140,48,109.7711,,,,,,,,
2.7,1971,3328.016,140,48,109.9554,,,,,,,,
2.7,1973,3323.273,140,48,110.14,,,,,,,,
2.7,1975,3318.517,140,48,110.3247,,,,,,,,
2.7,1977,3313.75,140,48,110.5097,,,,,,,,
2.7,1979,3308.972,140,48,110.6949,,,,,,,,
2.7,1981,3304.181,140,48,110.8802,,,,,,,,
2.7,1983,3299.379,140,48,111.0658,,,,,,,,
2.7,1985,3294.565,140,48,111.2516,,,,,,,,
2.7,1987,3289.739,140,48,111.4376,,,,,,,,
2.7,1989,3284.901,140,48,111.6237,,,,,,,,
2.7,1991,3280.051,140,46,111.6811,,,,,,,,
2.7,1993,3275.189,140,46,111.8677,,,,,,,,
2.7,1995,3270.315,140,44,111.914,,,,,,,,
2.7,1997,3265.428,140,44,112.1012,,,,,,,,
2.7,1999,3260.53,140,44,112.2886,,,,,,,,
2.7,2001,3255.619,140,44,112.4762,,,,,,,,
2.7,2003,3250.695,140,48,112.9327,,,,,,,,
2.7,2005,3245.76,140,48,113.1205,,,,,,,,
2.7,2007,3240.812,140,48,113.3086,,,,,,,,
2.7,2009,3235.851,140,48,113.4968,,,,,,,,
2.7,2011,3230.878,140,48,113.6852,,,,,,,,
2.7,2013,3225.892,140,48,113.8738,,,,,,,,
2.7,2015,3220.894,140,48,114.0627,,,,,,,,
2.7,2017,3215.883,140,48,114.2517,,,,,,,,
2.7,2019,3210.859,140,48,114.441,,,,,,,,
2.7,2021,3205.822,140,48,114.6304,,,,,,,,
2.7,2023,3200.772,140,48,114.8201,,,,,,,,
2.7,2025,3195.709,140,48,115.0099,,,,,,,,
2.7,2027,3190.633,140,48,115.2,,,,,,,,
2.7,2029,3185.544,140,48,115.3903,,,,,,,,
2.7,2031,3180.442,140,48,115.5808,,,,,,,,
2.7,2033,3175.327,140,48,115.7714,,,,,,,,
2.7,2035,3170.198,140,46,115.8356,,,,,,,,
2.7,2037,3165.056,140,44,115.8886,,,,,,,,
2.7,2039,3159.901,140,44,116.0802,,,,,,,,
2.7,2041,3154.732,140,44,116.2719,,,,,,,,
2.7,2043,3149.549,140,42,116.3129,,,,,,,,
2.7,2045,3144.353,140,42,116.5052,,,,,,,,
2.7,2047,3139.143,140,48,117.112,,,,,,,,
2.7,2049,3133.92,140,48,117.3043,,,,,,,,
2.7,2051,3128.682,140,48,117.4968,,,,,,,,
2.7,2053,3123.431,140,48,117.6896,,,,,,,,
2.7,2055,3118.166,140,48,117.8825,,,,,,,,
2.7,2057,3112.886,140,48,118.0757,,,,,,,,
2.7,2059,3107.593,140,48,118.2691,,,,,,,,
2.7,2061,3102.285,140,48,118.4626,,,,,,,,
2.7,2063,3096.963,140,48,118.6564,,,,,,,,
2.7,2065,3091.627,140,48,118.8504,,,,,,,,
2.7,2067,3086.276,140,48,119.0446,,,,,,,,
2.7,2069,3080.911,140,48,119.239,,,,,,,,
2.7,2071,3075.531,140,48,119.4336,,,,,,,,
2.7,2073,3070.137,140,48,119.6284,,,,,,,,
2.7,2075,3064.728,140,48,119.8234,,,,,,,,
2.7,2077,3059.304,140,44,119.7591,,,,,,,,
2.7,2079,3053.865,140,44,119.9548,,,,,,,,
2.7,2081,3048.412,140,42,120.0027,,,,,,,,
2.7,2083,3042.943,140,42,120.199,,,,,,,,
2.7,2085,3037.459,140,42,120.3955,,,,,,,,
2.7,2087,3031.96,140,46,120.8744,,,,,,,,
2.7,2089,3026.446,140,48,121.1943,,,,,,,,
2.7,2091,3020.916,140,48,121.391,,,,,,,,
2.7,2093,3015.371,140,48,121.5879,,,,,,,,
2.7,2095,3009.81,140,48,121.785,,,,,,,,
2.7,2097,3004.234,140,48,121.9823,,,,,,,,
2.7,2099,2998.642,140,48,122.1798,,,,,,,,
2.7,2101,2993.034,140,48,122.3775,,,,,,,,
2.7,2103,2987.41,140,48,122.5754,,,,,,,,
2.7,2105,2981.771,140,48,122.7736,,,,,,,,
2.7,2107,2976.115,140,48,122.9719,,,,,,,,
2.7,2109,2970.443,140,48,123.1705,,,,,,,,
2.7,2111,2964.755,140,48,123.3692,,,,,,,,
2.7,2113,2959.051,140,48,123.5682,,,,,,,,
2.7,2115,2953.33,140,48,123.7674,,,,,,,,
2.7,2117,2947.592,140,48,123.9668,,,,,,,,
2.7,2119,2941.838,140,42,123.7685,,,,,,,,
2.7,2121,2936.068,140,42,123.9689,,,,,,,,
2.7,2123,2930.28,140,42,124.1694,,,,,,,,
2.7,2125,2924.476,140,46,124.6459,,,,,,,,
2.7,2127,2918.654,140,46,124.8465,,,,,,,,
2.7,2129,2912.815,140,48,125.1675,,,,,,,,
2.7,2131,2906.959,140,48,125.3684,,,,,,,,
2.7,2133,2901.086,140,48,125.5695,,,,,,,,
2.7,2135,2895.196,140,48,125.7707,,,,,,,,
2.7,2137,2889.287,140,48,125.9722,,,,,,,,
2.7,2139,2883.361,140,48,126.1739,,,,,,,,
2.7,2141,2877.418,140,48,126.3759,,,,,,,,
2.7,2143,2871.456,140,48,126.578,,,,,,,,
2.7,2145,2865.477,140,48,126.7803,,,,,,,,
2.7,2147,2859.479,140,48,126.9829,,,,,,,,
2.7,2149,2853.463,140,48,127.1856,,,,,,,,
2.7,2151,2847.429,140,48,127.3886,,,,,,,,
2.7,2153,2841.377,140,48,127.5918,,,,,,,,
2.7,2155,2835.305,140,48,127.7952,,,,,,,,
2.7,2157,2829.216,140,42,127.6114,,,,,,,,
2.7,2159,2823.107,140,40,127.6609,,,,,,,,
2.7,2161,2816.979,140,40,127.8658,,,,,,,,
2.7,2163,2810.833,140,46,128.4935,,,,,,,,
2.7,2165,2804.667,140,46,128.6982,,,,,,,,
2.7,2167,2798.482,140,48,129.02,,,,,,,,
2.7,2169,2792.277,140,48,129.2249,,,,,,,,
2.7,2171,2786.053,140,48,129.43,,,,,,,,
2.7,2173,2779.81,140,48,129.6353,,,,,,,,
2.7,2175,2773.546,140,48,129.8408,,,,,,,,
2.7,2177,2767.262,140,48,130.0465,,,,,,,,
2.7,2179,2760.959,140,48,130.2525,,,,,,,,
2.7,2181,2754.635,140,48,130.4586,,,,,,,,
2.7,2183,2748.291,140,48,130.665,,,,,,,,
2.7,2185,2741.926,140,48,130.8716,,,,,,,,
2.7,2187,2735.54,140,48,131.0784,,,,,,,,
2.7,2189,2729.134,140,48,131.2854,,,,,,,,
2.7,2191,2722.707,140,48,131.4927,,,,,,,,
2.7,2193,2716.259,140,48,131.7001,,,,,,,,
2.7,2195,2709.789,140,40,131.3818,,,,,,,,
2.7,2197,2703.298,140,44,131.8771,,,,,,,,
2.7,2199,2696.786,140,46,132.2099,,,,,,,,
2.7,2201,2690.251,140,46,132.4184,,,,,,,,
2.7,2203,2683.695,140,46,132.6271,,,,,,,,
2.7,2205,2677.117,140,48,132.9493,,,,,,,,
2.7,2207,2670.517,140,48,133.1583,,,,,,,,
2.7,2209,2663.894,140,48,133.3675,,,,,,,,
2.7,2211,2657.249,140,48,133.5769,,,,,,,,
2.7,2213,2650.581,140,48,133.7865,,,,,,,,
2.7,2215,2643.891,140,48,133.9963,,,,,,,,
2.7,2217,2637.177,140,48,134.2063,,,,,,,,
2.7,2219,2630.44,140,48,134.4166,,,,,,,,
2.7,2221,2623.679,140,48,134.6271,,,,,,,,
2.7,2223,2616.895,140,48,134.8378,,,,,,,,
2.7,2225,2610.088,140,48,135.0487,,,,,,,,
2.7,2227,2603.256,140,48,135.2598,,,,,,,,
2.7,2229,2596.4,140,48,135.4712,,,,,,,,
2.7,2231,2589.52,140,48,135.6827,,,,,,,,
2.7,2233,2582.615,140,44,135.6641,,,,,,,,
2.7,2235,2575.686,140,46,135.9965,,,,,,,,
2.7,2237,2568.731,140,46,136.209,,,,,,,,
2.7,2239,2561.752,140,46,136.4217,,,,,,,,
2.7,2241,2554.747,140,48,136.7439,,,,,,,,
2.7,2243,2547.717,140,48,136.9567,,,,,,,,
2.7,2245,2540.661,140,48,137.1698,,,,,,,,
2.7,2247,2533.579,140,48,137.3832,,,,,,,,
2.7,2249,2526.47,140,48,137.5967,,,,,,,,
2.7,2251,2519.336,140,48,137.8105,,,,,,,,
2.7,2253,2512.175,140,48,138.0245,,,,,,,,
2.7,2255,2504.986,140,48,138.2387,,,,,,,,
2.7,2257,2497.771,140,48,138.4531,,,,,,,,
2.7,2259,2490.529,140,48,138.6678,,,,,,,,
2.7,2261,2483.259,140,48,138.8827,,,,,,,,
2.7,2263,2475.961,140,48,139.0978,,,,,,,,
2.7,2265,2468.635,140,48,139.3131,,,,,,,,
2.7,2267,2461.28,140,46,139.4225,,,,,,,,
2.7,2269,2453.898,140,46,139.6385,,,,,,,,
2.7,2271,2446.486,140,46,139.8548,,,,,,,,
2.7,2273,2439.045,140,46,140.0713,,,,,,,,
2.7,2275,2431.575,140,48,140.3931,,,,,,,,
2.7,2277,2424.075,140,48,140.6097,,,,,,,,
2.7,2279,2416.546,140,48,140.8266,,,,,,,,
2.7,2281,2408.986,140,48,141.0437,,,,,,,,
2.7,2283,2401.396,140,48,141.2611,,,,,,,,
2.7,2285,2393.775,140,48,141.4786,,,,,,,,
2.7,2287,2386.123,140,48,141.6964,,,,,,,,
2.7,2289,2378.439,140,48,141.9145,,,,,,,,
2.7,2291,2370.724,140,48,142.1327,,,,,,,,
2.7,2293,2362.977,140,48,142.3512,,,,,,,,
2.7,2295,2355.198,140,48,142.5699,,,,,,,,
2.7,2297,2347.386,140,48,142.7888,,,,,,,,
2.7,2299,2339.541,140,46,142.9062,,,,,,,,
2.7,2301,2331.663,140,46,143.1259,,,,,,,,
2.7,2303,2323.752,140,46,143.3458,,,,,,,,
2.7,2305,2315.806,140,46,143.5659,,,,,,,,
2.7,2307,2307.826,140,48,143.887,,,,,,,,
2.7,2309,2299.812,140,48,144.1073,,,,,,,,
2.7,2311,2291.762,140,48,144.3278,,,,,,,,
2.7,2313,2283.677,140,48,144.5486,,,,,,,,
2.7,2315,2275.556,140,48,144.7696,,,,,,,,
2.7,2317,2267.4,140,48,144.9908,,,,,,,,
2.7,2319,2259.206,140,48,145.2123,,,,,,,,
2.7,2321,2250.976,140,48,145.434,,,,,,,,
2.7,2323,2242.708,140,48,145.656,,,,,,,,
2.7,2325,2234.403,140,48,145.8781,,,,,,,,
2.7,2327,2226.06,140,48,146.1005,,,,,,,,
2.7,2329,2217.677,140,48,146.3232,,,,,,,,
2.7,2331,2209.256,140,46,146.449,,,,,,,,
2.7,2333,2200.796,140,46,146.6724,,,,,,,,
2.7,2335,2192.295,140,46,146.8961,,,,,,,,
2.7,2337,2183.754,140,46,147.12,,,,,,,,
2.7,2339,2175.172,140,48,147.4399,,,,,,,,
2.7,2341,2166.549,140,48,147.664,,,,,,,,
2.7,2343,2157.883,140,48,147.8883,,,,,,,,
2.7,2345,2149.176,140,48,148.1129,,,,,,,,
2.7,2347,2140.425,140,48,148.3376,,,,,,,,
2.7,2349,2131.632,140,48,148.5627,,,,,,,,
2.7,2351,2122.794,140,48,148.7879,,,,,,,,
2.7,2353,2113.911,140,48,149.0135,,,,,,,,
2.7,2355,2104.984,140,48,149.2392,,,,,,,,
2.7,2357,2096.011,140,48,149.4652,,,,,,,,
2.7,2359,2086.991,140,48,149.6914,,,,,,,,
2.7,2361,2077.925,140,46,149.8259,,,,,,,,
2.7,2363,2068.812,140,46,150.0529,,,,,,,,
2.7,2365,2059.65,140,46,150.2803,,,,,,,,
2.7,2367,2050.439,140,48,150.5988,,,,,,,,
2.7,2369,2041.179,140,48,150.8263,,,,,,,,
2.7,2371,2031.869,140,48,151.054,,,,,,,,
2.7,2373,2022.509,140,48,151.282,,,,,,,,
2.7,2375,2013.096,140,48,151.5102,,,,,,,,
2.7,2377,2003.632,140,48,151.7387,,,,,,,,
2.7,2379,1994.115,140,48,151.9674,,,,,,,,
2.7,2381,1984.544,140,48,152.1964,,,,,,,,
2.7,2383,1974.918,140,48,152.4256,,,,,,,,
2.7,2385,1965.237,140,48,152.6551,,,,,,,,
2.7,2387,1955.5,140,48,152.8848,,,,,,,,
2.7,2389,1945.706,140,46,153.0279,,,,,,,,
2.7,2391,1935.855,140,46,153.2586,,,,,,,,
2.7,2393,1925.944,140,46,153.4895,,,,,,,,
2.7,2395,1915.974,140,48,153.8063,,,,,,,,
2.7,2397,1905.944,140,48,154.0373,,,,,,,,
2.7,2399,1895.852,140,48,154.2686,,,,,,,,
2.7,2401,1885.697,140,48,154.5002,,,,,,,,
2.7,2403,1875.479,140,48,154.732,,,,,,,,
2.7,2405,1865.196,140,48,154.964,,,,,,,,
2.7,2407,1854.848,140,48,155.1964,,,,,,,,
2.7,2409,1844.433,140,48,155.429,,,,,,,,
2.7,2411,1833.95,140,48,155.6619,,,,,,,,
2.7,2413,1823.398,140,48,155.895,,,,,,,,
2.7,2415,1812.776,140,46,156.0469,,,,,,,,
2.7,2417,1802.082,140,46,156.281,,,,,,,,
2.7,2419,1791.316,140,46,156.5155,,,,,,,,
2.7,2421,1780.476,140,48,156.8303,,,,,,,,
2.7,2423,1769.56,140,48,157.0648,,,,,,,,
2.7,2425,1758.567,140,48,157.2996,,,,,,,,
2.7,2427,1747.496,140,48,157.5347,,,,,,,,
2.7,2429,1736.345,140,48,157.7701,,,,,,,,
2.7,2431,1725.112,140,48,158.0057,,,,,,,,
2.7,2433,1713.797,140,48,158.2416,,,,,,,,
2.7,2435,1702.397,140,48,158.4778,,,,,,,,
2.7,2437,1690.911,140,48,158.7143,,,,,,,,
2.7,2439,1679.337,140,46,158.8751,,,,,,,,
2.7,2441,1667.673,140,46,159.1127,,,,,,,,
2.7,2443,1655.917,140,46,159.3506,,,,,,,,
2.7,2445,1644.067,140,48,159.6633,,,,,,,,
2.7,2447,1632.122,140,48,159.9012,,,,,,,,
2.7,2449,1620.078,140,48,160.1395,,,,,,,,
2.7,2451,1607.934,140,48,160.3781,,,,,,,,
2.7,2453,1595.688,140,48,160.617,,,,,,,,
2.7,2455,1583.337,140,48,160.8562,,,,,,,,
2.7,2457,1570.879,140,48,161.0957,,,,,,,,
2.7,2459,1558.311,140,48,161.3355,,,,,,,,
2.7,2461,1545.63,140,46,161.5053,,,,,,,,
2.7,2463,1532.834,140,46,161.7463,,,,,,,,
2.7,2465,1519.92,140,46,161.9877,,,,,,,,
2.7,2467,1506.885,140,48,162.298,,,,,,,,
2.7,2469,1493.725,140,48,162.5395,,,,,,,,
2.7,2471,1480.437,140,48,162.7813,,,,,,,,
2.7,2473,1467.018,140,48,163.0234,,,,,,,,
2.7,2475,1453.464,140,48,163.2658,,,,,,,,
2.7,2477,1439.771,140,48,163.5087,,,,,,,,
2.7,2479,1425.936,140,48,163.7518,,,,,,,,
2.7,2481,1411.954,140,46,163.9308,,,,,,,,
2.7,2483,1397.82,140,46,164.1752,,,,,,,,
2.7,2485,1383.531,140,46,164.4201,,,,,,,,
2.7,2487,1369.08,140,48,164.7281,,,,,,,,
2.7,2489,1354.464,140,48,164.9731,,,,,,,,
2.7,2491,1339.676,140,48,165.2184,,,,,,,,
2.7,2493,1324.712,140,48,165.4642,,,,,,,,
2.7,2495,1309.564,140,48,165.7104,,,,,,,,
2.7,2497,1294.226,140,48,165.9569,,,,,,,,
2.7,2499,1278.692,140,48,166.2039,,,,,,,,
2.7,2501,1262.954,140,46,166.3933,,,,,,,,
2.7,2503,1247.005,140,46,166.6418,,,,,,,,
2.7,2505,1230.836,140,48,166.9474,,,,,,,,
2.7,2507,1214.439,140,48,167.1961,,,,,,,,
2.7,2509,1197.803,140,48,167.4453,,,,,,,,
2.7,2511,1180.92,140,48,167.6949,,,,,,,,
2.7,2513,1163.779,140,48,167.945,,,,,,,,
2.7,2515,1146.367,140,48,168.1956,,,,,,,,
2.7,2517,1128.672,140,46,168.3946,,,,,,,,
2.7,2519,1110.681,140,46,168.647,,,,,,,,
2.7,2521,1092.38,140,48,168.9505,,,,,,,,
2.7,2523,1073.751,140,48,169.2032,,,,,,,,
2.7,2525,1054.778,140,48,169.4565,,,,,,,,
2.7,2527,1035.442,140,48,169.7103,,,,,,,,
